"cell","Agbl1","Bank1","Ccl5","Ccr9","Cd79a","Chil3","Cldn5","Col1a2","Col3a1","Ddx60","Dhx58","Gzma","Ifi30","Ifi35","Ifih1","Ifit1","Ifit2","Ifit3","Isg15","Kcnip4","Pkib","Prickle2","Retnlg","Rsad2","S100a8","S100a9","Samhd1","Sftpa1","Sftpb","St8sia6","Stat1","Usp18","Znfx1","unknow"
"(2245.35, 1449.07)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,3,2,1
"(2245.35, 463.29)",1,7,1,0,0,0,0,2,2,7,0,0,0,0,1,0,0,0,0,6,0,0,2,2,0,0,0,0,2,0,0,2,14,11
"(2245.36, 2439.77)",0,4,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,5,0,0,5,0,1
"(2245.45, 402.96)",0,5,2,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,2,0,0,1,1,1,0,1,1,0,3
"(2245.54, 947.13)",0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
"(2245.56, 542.13)",3,3,1,0,1,0,0,0,2,3,0,0,0,0,2,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,6,2,2
"(2245.67, 711.23)",1,1,0,0,4,0,0,11,0,1,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,0,0,0,0,2,4,3,0
"(2245.73, 975.34)",1,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"(2245.80, 2103.17)",1,2,0,0,1,0,2,0,4,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,3,1
"(2246.19, 961.63)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"(2246.47, 775.41)",0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,2,1
"(2246.77, 355.04)",2,2,0,0,0,0,0,0,5,2,1,1,0,0,0,0,0,0,3,7,0,0,3,0,0,0,1,1,1,0,0,33,1,8
"(2247.02, 1028.30)",0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,3
"(2247.32, 2183.32)",7,10,1,1,3,0,0,9,26,5,0,0,0,0,1,0,0,0,4,4,0,0,7,1,0,0,2,0,0,0,4,22,8,12
"(2247.60, 1055.44)",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2
"(2247.75, 413.16)",1,31,0,0,0,0,0,0,3,5,0,0,1,0,0,0,0,0,0,4,0,4,0,1,0,2,0,6,24,0,0,2,2,4
