"cell","Agbl1","Angptl4","Bank1","Ccl5","Ccr9","Cd226","Cd44","Cd79a","Chil3","Cldn5","Col1a2","Col3a1","Col4a1","Col6a1","Col6a2","Col6a3","Ddx60","Dhx58","Gzma","H5NA","HA","Ifi30","Ifi35","Ifih1","Ifit1","Ifit2","Ifit3","Isg15","Kcnip4","M","NP","NS","Nectin2","PA","PA.97T","PA.T97I","PB1","PB2","PB2.192E","PB2.220I","PB2.627E","PB2.E192K","PB2.E627K","PB2.I220V","Pkib","Prickle2","Retnlg","Rsad2","S100a8","S100a9","Samhd1","Sdc2","Sdc4","Sftpa1","Sftpb","St8sia6","Stat1","Tlr4","Usp18","Znfx1"
"(1324.74, 1375.73)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,1
"(1324.97, 2402.44)",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,4,7,4,0,0,0,0,4
"(1325.22, 1916.13)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,2,0,0,1
"(1325.54, 1527.00)",2,0,1,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,2,3,6,0,2,0,0,1
"(1326.05, 2298.10)",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,3,3,0,0,0,3,1,0,5
"(1326.40, 1058.57)",2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,1,0,0,0,0
"(1326.59, 2142.84)",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,4,0,0,0,2,0,0,1
"(1326.67, 2454.43)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0
"(1326.77, 696.72)",0,1,0,0,0,2,0,0,0,0,1,2,0,10,1,0,15,0,0,0,0,3,5,1,0,0,0,3,2,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16,19,9,32,0,1,0,0,9
"(1327.02, 2198.35)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0
"(1327.22, 1420.45)",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,7,2,0,0,0,1,2
"(1327.42, 2222.93)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,3,0,3,0,0,1,0,0,1,3
"(1327.65, 1541.59)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"(1327.66, 730.14)",1,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,4,4,2,0,0,0,0,2
"(1328.15, 2012.53)",0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,0,7,1,0,0,0,1,0,0,1
"(1328.16, 763.29)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,2,4,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,4,0,0,0,0,7,0,0,0,0,1,0,0
"(1328.53, 1484.79)",2,0,0,1,0,0,0,0,0,9,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,3
"(1329.16, 1107.63)",0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3,0,0,2,2,0,0,1,0,0,0,1,0,5,0,4,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,8,7,0,0,1,0,0,0,0
"(1329.37, 1343.89)",0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,1,1,4,0,2,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,4,3,0,0,0,1,0,0,0
"(1329.41, 1439.06)",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,1,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,3,0,7,2,0,1,0,0,0,0,1
"(1329.97, 1861.99)",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3,1,0,1,3,0,1,0,0,0,0,2,0,1,0,12,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,11,12,9,11,0,0,0,0,8
"(1331.28, 1947.95)",2,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,1
"(1331.75, 2362.91)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"(1331.85, 1359.04)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0
"(1331.96, 2069.74)",1,0,0,0,0,0,0,0,0,3,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0
"(1332.59, 1407.96)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6,0,1,0,3,2,3,1,0,0,0,0,0
"(1332.99, 2108.27)",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,3,0,0,0,0,0,0,0,3
"(1333.68, 19.45)",0,0,0,0,0,0,0,0,0,0,16,1,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,1,0,0,0,1,0,0,2
"(1334.10, 2434.23)",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,4,4,1,0,0,0,0,0,0
"(1334.38, 2646.96)",0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,4,0,0,0,0,1,0,4,0,1,0,3,2,0,0,0,1,1,0,0,3,0,0,0,0,0,0,2,0,0,0,15,2,11,2,0,3,0,0,3
"(1334.46, 1303.75)",0,1,1,0,0,1,0,0,0,1,6,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0,0,3
"(1335.51, 2686.50)",0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,2,0,0,0,0,0,0,3,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,2,0,1,0,0,0,0,0
"(1335.51, 721.07)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0
"(1335.53, 1183.58)",2,0,0,0,0,1,0,0,0,0,3,0,0,4,1,0,2,0,0,1,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,4,2,0,2,0,1,0,0,0
"(1335.61, 1172.09)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"(1336.02, 1158.08)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,2,0,1,0,1,2,0,0,0,0,1,0,0
"(1336.05, 1035.78)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"(1336.24, 2726.26)",0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,9,10,0,0,0,0,0,2,0,0,0,3,3,17,0,0,0,0,1,0,0,1,19,11,0,0,0,1,0,0,3
"(1336.32, 1549.57)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"(1336.46, 835.34)",0,1,0,1,0,0,3,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,1,0,0,0,1,1,0,0,6,0,0,0,0,0,0,0,0,8,0,5,0,0,0,0,4,0,0,2,2,19,0,0,0,2,1,0,3
"(1336.80, 961.83)",1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1
"(1336.81, 1049.58)",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0
"(1336.88, 801.45)",0,0,0,0,0,0,3,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,3,0,14,0,11,0,0,0,0,7,0,0,0,2,6,0,0,0,0,2,0,0
"(1337.37, 2161.11)",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,7,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,9,1,0,0,1,1,0,0,5
"(1337.74, 2096.71)",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,2,0,0,0,0,0,0,0
"(1338.86, 1082.80)",1,0,0,0,0,1,0,0,0,0,0,1,0,3,0,0,2,0,0,0,0,1,0,0,0,0,0,2,0,7,1,0,0,0,0,0,1,0,0,0,1,0,24,0,0,0,0,0,0,0,0,11,6,1,5,0,0,0,0,1
"(1338.89, 1126.78)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0
"(1339.08, 2249.25)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2
"(134.42, 1409.73)",11,2,0,0,1,2,0,0,0,11,1,1,0,4,0,0,10,0,0,0,0,6,9,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,19,9,9,0,2,0,0,3
"(1340.14, 773.98)",0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,12,0,2,0,0,0,0,5,0,0,0,2,5,0,0,0,0,0,0,0
"(1340.36, 1493.76)",3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"(1340.45, 1349.70)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,3,6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,1
"(1340.87, 2326.49)",0,0,0,0,0,0,0,0,0,1,3,1,0,3,0,0,5,0,0,0,0,0,0,3,0,0,0,3,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,7,0,0,0,4,0,0,2
"(1341.15, 2.03)",0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"(1341.47, 1139.36)",0,0,0,0,0,0,0,0,0,0,4,1,0,2,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,2,0,3,6,0,0,0,1,1,0,0
"(1342.13, 814.99)",0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,1,1,5,0,0,0,1,0,0,0
"(1342.16, 2036.38)",1,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,4,0,0,0,0,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,0,0,1,0,0,0,1
"(1342.42, 2001.20)",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,4,0,0,0,1,0,0,1
"(1342.79, 2204.10)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0
"(1342.81, 661.61)",0,1,1,0,0,0,0,0,0,0,2,1,1,1,0,0,5,0,0,0,0,0,0,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,11,4,0,1,0,3,1,0,5
"(1342.85, 2125.41)",0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,1,0,1,0
"(1343.76, 1385.61)",0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0
"(1343.95, 2389.37)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,2,7,4,0,1,0,0,1
"(1345.46, 1931.08)",1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"(1346.28, 1061.55)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0
"(1346.35, 1425.55)",0,0,0,0,0,1,0,0,0,0,0,0,0,5,1,0,2,0,0,0,2,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4,3,1,0,0,0,0,0,1
"(1346.72, 922.54)",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,1,0,0,1,0,0,0,0,1,1,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,2,0,1,4
"(1346.94, 1479.72)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"(1348.01, 2177.48)",0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,1
"(1349.20, 1807.29)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1
"(1349.26, 1018.51)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0
"(1349.65, 719.52)",0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,1,0,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,1,3,0,0,0,0,0
"(1349.65, 804.04)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,1,0,0
"(1349.74, 1449.12)",0,1,0,0,0,0,0,0,0,0,6,1,0,11,1,0,10,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,15,2,0,0,0,5,0,3,8
"(135.05, 1620.78)",2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0
"(135.61, 1978.93)",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,1,0,1,0,3,3
"(135.79, 843.43)",1,3,0,0,0,0,0,0,0,1,5,0,0,5,1,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,2,0,0,0,1,5,0,0,0,1,0,0,4
"(1350.53, 2662.54)",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,1,8,3,0,0,0,2,0,0,1
"(1350.55, 753.25)",0,0,1,0,0,0,0,0,0,0,0,2,0,6,0,0,6,2,0,2,0,2,2,1,0,0,0,11,0,1,4,10,0,0,0,0,0,0,9,0,1,0,1,0,0,0,0,3,0,0,3,7,21,0,2,0,3,0,0,3
"(1351.50, 991.43)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,2,0,0,0,6,1,0,1,0,1,0,0,1
"(1351.89, 967.09)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0
"(1352.11, 2694.83)",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0
"(1352.88, 1848.36)",0,0,0,0,0,0,0,0,1,0,0,2,0,6,0,0,6,0,0,1,1,0,0,1,0,0,0,0,0,1,0,3,0,2,0,0,0,1,2,0,2,0,0,0,0,0,0,1,0,0,1,12,8,0,4,0,3,0,2,1
"(1352.94, 2089.62)",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"(1353.05, 1498.88)",1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"(1353.36, 1401.51)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0
"(1354.07, 104.72)",8,10,0,2,0,0,0,1,0,1,19,4,0,3,1,0,25,0,1,1,3,1,0,12,0,1,0,0,0,3,0,1,4,0,0,0,1,0,1,0,2,0,0,0,0,0,2,4,0,0,1,20,8,1,0,0,6,0,0,16
"(1355.31, 937.88)",0,1,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,2,0,0,1
"(1355.87, 1324.44)",0,3,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,2,1,0,4,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,8,4,0,0,0,2,0,0,2
"(1356.04, 2112.39)",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"(1356.07, 1785.75)",3,0,0,1,0,0,0,0,0,5,0,1,0,3,1,0,11,0,0,1,0,6,3,0,0,0,0,7,0,0,1,2,1,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,0,0,0,10,11,0,0,1,4,0,1,12
"(1356.40, 1956.59)",0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0
"(1356.48, 1076.10)",0,0,0,0,0,2,0,0,0,0,1,1,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,1,1,10,0,0,0,0,0,0,0,0,0,0,10,1,10,0,0,0,1,0,0,0,0,3,9,0,2,0,5,0,0,2
"(1356.97, 2439.35)",0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,2,0,0,2
"(1357.14, 822.91)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,0,2,0,0,0,2,1,0,0,0,0,0,0,0
"(1357.60, 1939.08)",0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"(1358.69, 2234.45)",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"(1359.83, 2341.80)",5,0,0,0,0,1,0,0,5,9,0,4,0,16,0,0,11,0,0,5,4,3,3,0,0,0,0,12,0,2,3,5,0,1,0,0,1,1,0,0,8,1,3,0,0,0,0,1,0,1,0,24,28,0,9,0,1,0,0,10
"(136.13, 33.58)",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0
"(1360.14, 2155.04)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1
"(1360.62, 1345.44)",0,0,0,0,0,0,0,1,0,0,4,3,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,10,5,0,0,0,1,0,0,3
"(1360.76, 1915.09)",2,2,0,0,0,0,0,1,0,0,2,0,0,2,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,8,7,0,0,0,3,0,0,2
