cell,Agbl1,Angptl4,Bank1,Ccl5,Ccr9,Cd226,Cd44,Cd79a,Chil3,Cldn5,Col1a2,Col3a1,Col4a1,Col6a1,Col6a2,Col6a3,Ddx60,Dhx58,Gzma,H5NA,HA,Ifi30,Ifi35,Ifih1,Ifit1,Ifit2,Ifit3,Isg15,Kcnip4,M,NP,NS,Nectin2,PA,PA.97T,PA.T97I,PB1,PB2,PB2.192E,PB2.220I,PB2.627E,PB2.E192K,PB2.E627K,PB2.I220V,Pkib,Prickle2,Retnlg,Rsad2,S100a8,S100a9,Samhd1,Sdc2,Sdc4,Sftpa1,Sftpb,St8sia6,Stat1,Tlr4,Usp18,Znfx1
"(1013.61, 1144.12)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,1,6,3,0,2,0,0,1,0,10,0,0,0,0,2,4,0,0,0,0,0,0,3,0,0,0,6,3,0,1,0,0,9,0,1
"(1013.95, 228.46)",4,3,1,0,0,0,0,3,0,1,10,9,1,0,0,0,3,1,0,0,0,0,0,0,0,0,1,1,7,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,7,1,0,0,1,0,11,0,2
"(1014.02, 1958.74)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,1,2,4,1,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,14,0,0,0,0,1,0,4
"(1014.11, 1661.13)",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0
"(1014.11, 973.25)",10,0,1,0,0,0,2,2,0,2,0,2,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,17,0,0,0,0,7,3,0
"(1014.14, 212.41)",1,6,0,0,0,1,1,1,0,0,0,6,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,21,1,1
"(1014.14, 2611.27)",1,0,5,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,3
"(1014.21, 1726.57)",0,3,0,0,0,1,0,3,0,1,0,0,2,1,0,1,5,0,0,0,0,2,0,0,0,0,0,3,2,0,0,0,0,0,4,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,6,2,0,0,0,0,11,6,0
"(1014.22, 92.43)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,2
"(1014.38, 1129.35)",0,2,0,0,0,0,1,0,0,0,5,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,3,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6,0,0
"(1014.38, 721.32)",0,1,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,4,1,0,0,0,2,0,0
"(1014.45, 1314.25)",1,1,0,0,0,0,0,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3,2,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3,2,0
"(1014.95, 1702.69)",3,0,4,0,0,0,1,4,0,0,0,0,0,1,0,0,5,0,0,0,2,0,0,0,0,0,0,0,6,5,0,2,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,2,1,4,0,0,5,0,0
"(1014.96, 1473.33)",1,1,3,0,0,1,0,0,0,0,0,3,1,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,5,0,0
"(1015.18, 1924.47)",3,1,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0
"(1015.26, 799.67)",2,2,3,0,0,1,1,0,0,1,2,8,1,0,0,1,4,0,0,0,0,1,0,0,0,0,0,7,0,3,0,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,9,10,3,1,0,0,8,0,4
"(1015.53, 1062.37)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"(1015.53, 1951.44)",0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,2,7,0,0,0,0,1,0,0
"(1015.79, 1499.59)",2,0,1,0,0,0,0,3,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,3,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,1,0
"(1016.80, 1896.09)",4,6,22,0,0,1,0,0,1,0,1,11,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,3,0,2,0,0,0,0,3,3,0,0,0,0,0,2,0,0,1,0,11,8,4,9,0,0,15,2,0
"(1016.84, 2552.81)",7,4,2,0,0,1,3,2,0,5,1,0,0,3,0,4,1,0,0,0,0,0,1,0,0,1,0,5,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,6,0,0,0,0,11,3,3
"(1017.18, 1013.93)",1,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"(1017.78, 1325.16)",0,1,0,0,0,0,1,0,0,0,1,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,4,0,0
"(1018.05, 1739.04)",1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0
"(1018.09, 1397.75)",1,2,0,1,0,0,0,0,0,0,6,3,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,3,5,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0
"(1018.30, 1871.43)",2,1,2,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"(1018.61, 2745.16)",2,0,1,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"(1018.78, 2297.81)",1,0,5,0,0,0,3,0,0,0,2,1,0,0,1,1,2,0,0,1,0,0,0,0,0,0,0,6,3,2,0,6,0,0,4,0,0,0,0,2,0,1,0,0,0,0,1,2,0,0,0,5,11,0,1,0,0,9,0,8
"(1018.99, 1797.50)",5,0,2,0,0,0,0,1,0,1,0,1,1,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1,3,1,0,1,0,0,1,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
"(1019.31, 786.16)",3,3,5,0,0,1,2,2,0,0,0,2,2,2,0,0,3,0,0,0,0,1,0,0,0,0,0,3,0,2,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,7,7,2,1,1,0,11,1,1
"(1019.39, 1183.23)",0,3,0,1,0,0,0,0,0,0,9,8,1,0,0,0,4,1,0,0,1,0,0,0,0,0,1,7,0,6,0,1,0,0,2,0,0,0,0,1,1,0,0,0,0,0,5,0,0,1,0,0,0,0,4,0,0,8,0,0
"(1019.42, 1829.08)",2,2,2,4,0,0,2,2,0,0,2,17,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,11,1,0
"(1019.61, 1806.64)",2,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,0,1,0,0,0,0,0,0,0,1,8,1,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0
"(1019.68, 699.13)",2,1,2,0,0,0,0,1,0,2,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,5,0,4
"(102.07, 980.03)",2,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1
"(102.11, 1198.70)",6,1,0,0,0,0,1,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,1,0,3,0,0
"(102.16, 1172.21)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,2,0,0,0,0,2,0,1
"(102.18, 1604.27)",2,1,1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,1,0,0,0,0,4,1,2
"(102.18, 888.92)",1,5,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,2,1,3
"(102.20, 2257.34)",5,6,4,0,0,0,3,4,0,1,3,1,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,2,10,2,0,3,0,0,6,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,3,6,0,0,2,1,13,1,5
"(102.25, 1515.65)",1,0,10,0,0,0,1,0,0,0,1,1,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1,0,3,0,0,1,0,2
"(102.27, 1282.54)",0,1,11,0,0,0,2,1,0,0,7,8,0,2,1,0,4,0,0,0,0,0,0,3,0,0,0,1,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,4,16,1,1,0,1,10,1,5
"(102.30, 538.47)",2,0,5,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,3,0,2
"(102.31, 2656.68)",0,1,0,0,0,0,0,0,0,1,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,0
"(102.33, 649.25)",0,0,4,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,11,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,1
"(102.52, 742.94)",3,2,1,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,2
"(102.77, 1326.25)",0,4,0,0,0,0,3,3,0,0,0,9,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,6,0,0,0,0,6,0,3
"(102.80, 190.19)",0,0,0,0,0,0,0,0,0,0,3,14,0,0,0,0,4,0,0,0,0,0,0,0,1,0,1,2,3,2,0,0,0,0,7,0,0,0,0,5,0,0,0,0,0,0,5,3,0,0,1,1,1,0,0,0,0,3,0,2
"(102.97, 1849.45)",0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0
"(1020.07, 59.63)",0,4,0,1,0,0,0,0,0,0,0,2,0,0,0,1,5,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,1,0,0,0,0,18,0,2
"(1020.18, 1364.31)",0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,4
"(1020.39, 1512.19)",0,0,14,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,5,1,5,1,0,6,0,0
"(1020.72, 1544.81)",8,6,4,0,0,0,0,2,0,1,0,1,1,1,0,1,8,0,0,0,0,0,0,0,0,0,1,1,6,3,0,0,1,0,3,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,12,0,0
"(1020.86, 100.86)",0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,3,0,0,0,0,14,0,1
"(1021.17, 607.03)",0,0,0,1,0,0,0,2,0,0,4,7,0,0,0,0,2,0,0,0,1,0,1,0,0,0,3,0,1,0,0,0,0,0,2,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,2,4,0,0,0,0,8,2,1
"(1021.54, 1583.81)",1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"(1021.70, 754.12)",3,2,15,0,0,0,1,2,0,0,3,7,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,7,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,10,14,4,0,0,0,9,1,11
"(1021.79, 2581.99)",1,2,14,0,0,0,1,1,0,0,5,0,0,2,0,0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,6,0,0,1,0,2
"(1021.97, 617.62)",2,3,0,0,0,0,0,2,0,1,1,8,0,0,0,0,4,0,0,0,4,0,0,1,0,0,3,1,3,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,1,13,1,2
"(1022.03, 2720.79)",4,0,10,0,0,0,0,0,0,0,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,2,1,0,0,0,0,1,0
"(1022.10, 1933.73)",1,3,1,0,0,0,0,6,0,0,0,17,0,1,0,0,4,0,0,0,1,0,0,0,0,0,0,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,4,7,0,0,0,0,7,0,2
"(1022.12, 1945.02)",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"(1022.31, 707.96)",1,0,2,0,0,0,1,0,0,3,5,1,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,1,6,2,4
"(1022.39, 1603.48)",1,2,0,0,0,0,0,1,0,6,0,4,0,0,0,1,3,0,0,0,0,0,0,0,1,0,2,1,1,0,1,0,0,0,8,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
"(1022.57, 1730.71)",0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"(1022.88, 1164.69)",0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,4,0,3,0,0,0,0,9,0,0,0,0,7,0,0,0,0,0,0,1,4,0,0,0,0,1,0,0,0,0,7,0,1
"(1023.00, 2568.50)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"(1023.12, 2712.97)",1,2,14,0,0,0,0,0,0,1,0,1,0,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6,0,13,0,0,1,2,0
"(1023.27, 1955.17)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,1,1,5,0,0,0,0,8,0,0
"(1023.35, 1838.11)",1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,1,0
"(1023.48, 2737.47)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"(1023.72, 477.55)",7,4,5,0,0,0,0,0,0,3,1,1,2,1,0,0,4,0,0,0,0,1,1,1,0,0,0,1,2,2,0,0,1,0,1,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,4,1,4,2,0,1,10,0,8
"(1024.00, 2256.82)",0,3,4,0,0,0,1,0,0,0,5,0,0,0,0,0,2,0,0,3,1,1,0,0,0,2,0,0,2,2,0,7,0,0,2,0,0,0,1,2,2,3,0,0,0,0,0,0,0,0,1,1,4,0,1,0,0,6,1,1
"(1024.80, 1716.43)",4,2,0,0,0,0,0,1,0,2,4,0,1,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,1,0,3,1,1
"(1025.00, 1021.94)",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"(1025.13, 1349.59)",1,1,0,0,0,0,0,2,0,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,2
"(1025.31, 1049.42)",0,1,6,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,3,5,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,12,0,0,2,0,1
"(1025.35, 1917.73)",4,0,0,0,0,0,0,1,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,3,4,0,0,0,0,3,0,3
"(1025.43, 1524.86)",3,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,1,1,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,4,0,2,0,0,6,0,0
"(1025.99, 1337.69)",0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
"(1026.28, 1501.51)",2,7,7,0,0,0,0,1,0,0,3,0,1,1,0,0,4,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,1,0,0,0,4,1,0
"(1026.29, 1475.49)",9,1,13,0,0,0,0,0,1,0,4,3,0,2,0,0,7,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,1,0,2,0,0,0,0,3,0,0,0,0,0,1,1,2,1,1,0,2,7,9,17,0,0,2,2,0
"(1026.49, 1557.81)",2,0,9,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,2,0,0
"(1026.65, 962.29)",0,1,1,1,0,0,0,0,0,0,9,10,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,8,0,1,0,0,9,1,0
"(1026.73, 1371.51)",0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,2,0,0,1,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6,2,1
"(1027.18, 2545.97)",2,5,10,1,1,2,5,1,0,2,6,15,0,6,0,0,7,0,0,1,1,2,2,1,0,0,2,9,9,3,0,1,1,0,10,0,0,0,0,6,2,0,0,0,0,2,1,0,0,1,0,6,21,4,0,0,1,5,3,9
"(1027.48, 1573.46)",6,2,2,0,0,0,0,1,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"(1028.05, 801.18)",4,5,10,0,0,2,2,3,0,0,2,3,0,1,1,2,6,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,2,1,7,10,1,0,8,2,0
"(1028.28, 1382.84)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,2,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,0
"(1028.47, 2753.12)",4,3,2,0,0,0,0,4,0,5,2,1,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,2,0,1
"(1028.50, 1730.08)",0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0
"(1028.51, 976.47)",1,3,5,0,0,0,1,2,0,2,1,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,1,0,0,0,7,0,0,0,0,3,2,0,0,0,0,1,1,0,1,0,0,13,11,0,2,0,0,6,2,0
"(1028.68, 1795.52)",4,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,2,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0
"(1029.12, 778.96)",0,1,0,0,0,0,0,0,0,0,1,8,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,12,3,4
"(1029.19, 1663.08)",0,0,12,0,0,0,0,0,0,0,3,2,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,2,2,5,8,20,0,0,2,0,4,0,0,1,28,5,8,0,0,0,1,0,0,0,0,1,2,0,0,0,0,2,0,0
"(1029.33, 1950.52)",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,1,0
"(1029.52, 1293.67)",0,5,6,2,0,0,0,4,0,0,4,8,2,2,0,0,16,0,0,0,0,0,1,0,0,1,3,6,6,2,0,7,0,0,17,0,0,0,0,6,0,0,0,0,0,0,1,1,0,0,0,13,9,0,0,2,3,11,2,15
"(1029.77, 62.23)",0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,5,0,0
"(103.15, 1572.46)",7,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,4,0,4
"(103.18, 460.19)",1,3,2,0,0,0,0,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,22,0,1
"(103.71, 214.18)",0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,1,0,0,0,0,0,0,0,0,0,3,11,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1
"(1030.24, 755.75)",3,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,0,0,2,0,1
