,cell,Agbl1,Angptl4,Bank1,Ccl5,Ccr9,Cd226,Cd44,Cd79a,Chil3,Cldn5,Col1a2,Col3a1,Col6a1,Ddx60,Dhx58,Gzma,Ifi30,Ifi35,Ifih1,Ifit1,Ifit2,Ifit3,Isg15,Kcnip4,Nectin2,Pkib,Prickle2,Retnlg,Rsad2,S100a8,S100a9,Samhd1,Sdc2,Sdc4,Sftpa1,Sftpb,St8sia6,Stat1,Tlr4,Usp18,Znfx1,unknow,cluster
2068,"(2525.38, 1672.51)",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Undefined
2069,"(2526.48, 1083.11)",0,0,4,0,0,1,0,1,0,1,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,7,12,0,0,0,0,0,0,B_cells
2070,"(2526.73, 121.69)",1,1,0,0,0,0,0,0,0,4,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,3,1,0,0,0,0,0,0,0,Endothelial_cells
2071,"(2526.97, 782.58)",1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,12,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,NK_cells
2072,"(2527.03, 1776.21)",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,6,0,0,0,0,0,0,Undefined
2073,"(2527.94, 2330.07)",0,0,3,0,0,0,0,0,0,1,0,0,4,9,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,20,19,21,0,2,0,0,3,1,Epithelial_cells
2074,"(2528.10, 2383.66)",0,0,2,0,0,0,0,0,0,2,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,1,0,3,0,0,1,2,1,0,0,0,1,0,0,1,1,Endothelial_cells
2075,"(2529.24, 708.17)",0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,Fibroblasts
2076,"(2529.62, 1696.86)",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,Endothelial_cells
2077,"(253.73, 2472.24)",0,1,0,0,0,0,0,0,0,0,4,7,1,3,0,1,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,7,4,8,2,0,0,0,0,0,0,Fibroblasts
2078,"(253.93, 1500.42)",0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,6,0,3,0,0,0,0,2,0,Endothelial_cells
2079,"(2533.16, 916.31)",0,0,0,0,0,0,0,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,3,3,0,0,0,0,0,0,0,Neutrophils
2080,"(2533.35, 721.52)",1,1,0,0,0,0,0,0,0,0,4,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,1,2,0,0,0,0,0,0,Fibroblasts
2081,"(2533.55, 829.59)",3,0,3,0,0,0,0,1,1,0,1,1,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,12,18,0,0,0,0,2,1,Epithelial_cells
2082,"(2533.74, 2692.76)",0,3,1,0,0,0,0,1,2,0,1,0,4,1,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,10,4,9,19,0,0,0,0,1,0,Undefined
2083,"(2535.97, 1191.62)",2,0,0,0,0,0,0,0,1,10,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,0,0,0,0,0,0,Endothelial_cells
2084,"(2536.02, 2250.36)",0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,NK_cells
2085,"(2536.05, 2239.70)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Undefined
2086,"(2536.33, 2109.99)",1,0,4,0,0,0,0,0,2,0,0,0,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,6,13,16,0,0,0,0,0,1,Epithelial_cells
2087,"(2538.06, 1296.36)",3,0,0,0,0,0,0,0,2,6,7,5,0,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,Fibroblasts
2088,"(254.13, 681.34)",1,1,0,1,0,0,0,1,0,0,0,0,0,9,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,7,3,0,7,0,1,0,0,2,4,NK_cells
2089,"(254.51, 869.07)",5,0,0,0,1,0,0,0,0,0,3,3,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,2,1,0,3,5,4,6,0,0,0,0,2,0,Neutrophils
2090,"(2540.28, 2267.77)",0,0,2,0,0,0,0,0,0,0,4,3,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0,1,0,T_cells
2091,"(2541.70, 2229.26)",1,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,3,2,Fibroblasts
2092,"(2542.01, 1714.94)",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Undefined
2093,"(2543.01, 2309.66)",1,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,Undefined
2094,"(2543.95, 697.42)",0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,Endothelial_cells
2095,"(2544.17, 2581.10)",0,0,1,0,0,0,0,0,0,0,1,2,1,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,5,5,1,0,0,0,0,0,0,2,Endothelial_cells
2096,"(2544.83, 551.93)",1,0,0,0,0,0,0,0,0,4,1,3,1,1,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,Macrophages
2097,"(2545.61, 2084.58)",0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,6,4,8,1,0,0,0,0,0,0,Epithelial_cells
2098,"(2545.68, 1764.44)",2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,Endothelial_cells
2099,"(2545.71, 1781.34)",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Undefined
2100,"(2545.84, 1679.39)",5,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,7,2,0,0,0,0,0,0,0,0,Endothelial_cells
2101,"(2546.16, 1737.99)",0,0,1,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Fibroblasts
2102,"(2546.95, 2489.78)",0,0,1,0,0,0,0,0,0,0,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2,2,4,0,1,0,0,2,2,Fibroblasts
2103,"(2549.10, 935.57)",0,0,0,0,0,0,0,0,1,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5,2,15,17,0,0,0,0,0,0,Epithelial_cells
2104,"(2549.34, 2718.42)",7,1,5,0,0,0,0,0,1,2,0,3,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,14,4,2,17,0,0,0,0,3,2,B_cells
2105,"(255.29, 1212.68)",1,2,1,3,1,0,0,0,0,1,15,7,2,3,0,1,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,18,6,0,0,0,1,0,0,1,0,Fibroblasts
2106,"(2550.72, 2050.14)",0,1,2,0,0,0,0,1,0,1,11,1,0,3,0,0,0,0,4,0,0,0,0,0,1,0,0,0,1,0,0,0,6,1,1,0,0,0,0,0,4,0,Fibroblasts
2107,"(2550.84, 1219.25)",2,0,0,0,0,0,0,0,0,1,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,4,0,0,0,0,0,0,0,0,Fibroblasts
2108,"(2551.88, 2158.36)",3,0,7,0,0,0,0,1,0,0,0,3,1,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,9,2,0,2,0,0,0,0,0,2,B_cells
2109,"(2554.54, 252.05)",3,3,1,2,0,0,0,0,0,1,1,2,1,4,1,0,0,0,0,0,0,0,1,2,0,0,0,0,3,0,0,0,13,2,0,0,0,0,0,1,0,1,NK_cells
2110,"(2557.73, 2657.91)",3,1,0,0,1,0,0,0,1,7,16,7,5,9,0,1,0,0,0,0,0,0,0,3,2,0,0,4,0,0,0,1,30,5,2,11,0,0,0,0,5,4,Fibroblasts
2111,"(2558.86, 1162.42)",8,1,0,0,0,0,0,0,0,6,1,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,2,1,0,0,0,0,0,1,2,Endothelial_cells
2112,"(2559.11, 913.73)",0,1,2,0,0,0,0,0,1,0,0,4,1,2,0,0,0,0,1,0,0,0,0,1,0,0,0,1,2,0,0,0,2,1,1,7,0,0,0,0,0,1,Fibroblasts
2113,"(2559.18, 2253.49)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,NK_cells
2114,"(2559.45, 2433.82)",1,1,1,0,0,0,0,0,0,2,1,0,2,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,9,7,0,7,0,2,0,0,4,1,Endothelial_cells
2115,"(2559.50, 144.03)",2,0,0,0,0,0,0,0,0,5,2,1,2,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,Endothelial_cells
2116,"(2559.82, 2504.87)",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,1,1,Neutrophils
2117,"(256.53, 538.81)",4,0,0,0,0,0,0,2,0,3,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,3,0,Endothelial_cells
2118,"(2560.82, 5.46)",2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,3,0,0,1,0,Fibroblasts
2119,"(2560.96, 1372.79)",2,0,1,0,0,0,0,1,0,4,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,Endothelial_cells
2120,"(2562.32, 2468.53)",2,2,4,0,0,0,0,0,0,1,2,1,2,6,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,1,5,7,5,18,0,1,0,0,1,2,Undefined
2121,"(2563.05, 665.37)",0,1,0,0,0,0,0,0,0,0,9,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,1,0,0,Fibroblasts
2122,"(2564.53, 533.80)",2,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,Neutrophils
2123,"(2565.17, 2350.75)",0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,1,2,0,0,0,0,0,1,Endothelial_cells
2124,"(2565.56, 484.84)",1,1,0,0,0,0,0,4,0,1,1,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,3,0,5,0,0,0,0,0,3,B_cells
2125,"(2566.16, 631.49)",1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,Neutrophils
2126,"(2567.60, 694.13)",1,0,0,0,0,0,0,0,0,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Endothelial_cells
2127,"(2567.98, 112.25)",1,0,0,0,0,0,0,0,0,2,2,6,2,5,0,0,0,0,0,0,0,0,0,0,2,0,2,1,1,0,0,0,11,1,0,0,0,1,0,0,1,0,Endothelial_cells
2128,"(2568.25, 1073.83)",2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,Fibroblasts
2129,"(2568.49, 1718.85)",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,Fibroblasts
2130,"(2569.77, 208.52)",4,0,0,0,0,0,0,0,0,11,1,0,1,3,0,1,0,1,0,0,0,0,0,3,0,0,0,0,0,0,1,0,10,3,0,0,0,0,0,0,1,0,Endothelial_cells
2131,"(257.37, 712.06)",1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0,2,0,0,3,0,B_cells
2132,"(2570.31, 2048.30)",0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,NK_cells
2133,"(2570.96, 967.52)",5,4,2,0,0,0,0,0,1,3,2,3,0,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,4,0,2,4,0,0,0,0,0,3,Undefined
2134,"(2571.02, 1250.51)",0,2,2,0,0,0,0,0,1,0,1,9,3,13,0,0,2,0,1,0,0,0,0,2,0,0,1,0,1,0,0,1,2,7,0,0,1,0,0,0,0,3,Fibroblasts
2135,"(2571.15, 1049.32)",3,0,1,1,0,0,0,0,0,1,3,2,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0,2,0,0,0,0,0,0,0,NK_cells
2136,"(2571.17, 894.49)",1,0,1,0,0,0,0,0,0,0,3,10,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,1,Fibroblasts
2137,"(2572.34, 2134.80)",0,0,1,0,1,0,0,0,0,1,3,0,1,6,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,3,0,1,0,0,2,0,Endothelial_cells
2138,"(2572.83, 2194.15)",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,1,11,1,1,0,0,4,2,T_cells
2139,"(2573.45, 2320.98)",0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,Fibroblasts
2140,"(2573.75, 272.43)",0,1,0,0,0,0,0,1,0,0,2,2,0,3,0,2,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,0,1,0,2,0,0,0,0,0,0,0,Neutrophils
2141,"(2574.12, 791.96)",2,0,1,0,0,0,0,1,1,3,0,2,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,8,0,1,0,0,0,0,0,1,Endothelial_cells
2142,"(2574.13, 2179.66)",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,4,2,2,0,0,0,0,2,0,Epithelial_cells
2143,"(2574.34, 2163.05)",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,2,0,Epithelial_cells
2144,"(2574.47, 1351.12)",3,0,3,0,0,0,0,0,1,0,0,2,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,8,17,12,0,0,0,0,0,1,Epithelial_cells
2145,"(2577.74, 6.22)",1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0,3,2,NK_cells
2146,"(2577.91, 1027.46)",2,0,0,0,0,0,0,1,0,2,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,1,Endothelial_cells
2147,"(2577.99, 1525.84)",4,1,0,0,0,0,0,0,0,1,6,0,1,2,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,6,3,1,0,0,0,0,0,1,0,Fibroblasts
2148,"(2578.29, 240.39)",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,1,0,1,0,0,0,0,0,0,Endothelial_cells
2149,"(2579.17, 1688.36)",0,0,1,2,0,0,0,1,0,0,0,2,0,1,0,1,0,0,2,0,1,0,0,1,0,0,0,1,1,0,0,0,8,0,0,0,1,0,0,0,0,1,Undefined
2150,"(258.16, 618.34)",0,0,0,0,0,0,0,3,0,1,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,3,0,1,5,2,B_cells
2151,"(258.71, 1885.49)",1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,NK_cells
2152,"(2580.03, 1291.68)",0,0,2,0,0,0,0,3,0,0,3,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1,0,0,0,0,0,1,Undefined
2153,"(2580.06, 2168.96)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,2,0,Epithelial_cells
2154,"(2580.07, 614.34)",0,0,0,0,0,0,0,0,0,0,8,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,3,0,0,0,0,0,0,0,0,Fibroblasts
2155,"(2581.01, 2584.25)",1,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,1,0,0,2,2,Fibroblasts
2156,"(2582.04, 2384.27)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Undefined
2157,"(2582.23, 2333.16)",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Undefined
2158,"(2582.83, 1382.54)",1,1,2,0,0,0,0,0,0,4,1,0,1,2,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,4,3,0,2,0,0,0,0,0,0,Endothelial_cells
2159,"(2583.29, 1618.16)",0,0,0,0,0,0,0,0,0,0,3,2,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,4,2,0,0,0,0,0,0,0,2,Neutrophils
2160,"(2583.41, 829.76)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Undefined
2161,"(2584.17, 552.40)",0,0,3,0,0,1,0,7,0,0,0,1,0,6,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,2,1,0,0,1,0,0,0,0,1,B_cells
2162,"(2584.81, 1649.30)",6,1,1,0,0,0,0,1,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,8,0,0,0,1,0,0,0,0,1,T_cells
2163,"(2585.79, 2248.31)",3,0,1,1,0,0,0,0,1,0,2,4,4,4,0,4,0,1,0,0,0,0,1,2,1,0,0,1,0,2,3,0,7,5,6,9,0,0,0,0,1,3,Neutrophils
2164,"(2586.26, 2070.62)",3,1,1,0,0,0,0,0,0,0,6,5,3,4,0,1,0,0,0,1,1,0,0,3,0,0,0,1,0,0,0,0,20,2,0,0,0,2,0,1,6,1,Fibroblasts
2165,"(2586.62, 814.14)",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,6,1,0,0,0,0,0,0,0,0,Fibroblasts
2166,"(2586.94, 2418.16)",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,5,0,1,0,1,1,1,Epithelial_cells
2167,"(2589.05, 1957.05)",7,0,0,1,0,0,0,0,0,0,1,1,0,5,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,4,0,0,0,1,0,0,1,2,NK_cells
2168,"(2589.69, 529.03)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,Undefined
2169,"(2589.96, 2173.01)",0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,6,0,4,0,0,2,0,Macrophages
2170,"(259.43, 1382.77)",6,0,0,0,0,0,0,1,0,5,2,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5,1,2,0,0,1,0,0,1,0,Endothelial_cells
2171,"(259.55, 2496.11)",5,3,5,0,0,0,0,1,0,0,5,3,4,13,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,22,9,0,1,0,1,0,1,7,9,B_cells
2172,"(2591.41, 667.62)",0,0,0,0,0,0,0,2,0,3,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Endothelial_cells
2173,"(2591.76, 2527.73)",1,0,6,0,0,0,0,0,0,0,3,8,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,14,11,0,0,0,0,2,0,B_cells
2174,"(2592.35, 2224.52)",9,1,0,0,0,0,0,1,0,8,0,1,0,0,0,1,0,0,0,0,2,0,0,2,1,0,0,0,0,1,0,0,12,1,1,10,0,0,0,0,1,2,Endothelial_cells
2175,"(2596.07, 2427.02)",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,Endothelial_cells
2176,"(2597.03, 586.30)",0,1,0,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,Fibroblasts
2177,"(2597.87, 1363.19)",0,0,2,0,0,0,0,1,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,B_cells
2178,"(2599.37, 2382.61)",0,0,0,0,0,0,0,0,0,0,7,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,1,1,Fibroblasts
2179,"(26.11, 1181.92)",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,Epithelial_cells
2180,"(26.19, 501.35)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,4,Undefined
2181,"(260.53, 1238.57)",6,0,0,0,0,0,0,0,0,4,6,2,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,3,12,5,0,0,0,2,0,0,0,2,Fibroblasts
2182,"(2601.09, 2554.93)",0,0,1,0,0,0,0,0,0,0,2,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,16,4,1,0,0,0,0,0,1,2,Fibroblasts
2183,"(2602.33, 2436.37)",0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,10,0,0,0,0,1,3,Epithelial_cells
2184,"(2603.85, 1703.72)",0,1,0,1,0,1,0,1,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,NK_cells
2185,"(2604.83, 599.19)",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Undefined
2186,"(2605.38, 212.00)",0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Fibroblasts
2187,"(2605.91, 687.04)",0,0,1,0,0,0,0,8,0,2,0,0,1,7,0,0,0,0,1,0,1,0,2,0,0,0,0,0,3,0,0,0,1,3,0,0,2,0,0,1,0,1,T_cells
2188,"(2605.96, 122.74)",1,1,1,0,0,0,0,0,0,0,5,1,0,9,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,17,4,0,0,0,0,0,0,0,2,Fibroblasts
2189,"(2606.23, 1296.40)",0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,1,Fibroblasts
2190,"(2606.84, 2581.01)",4,0,1,0,0,0,0,0,0,3,3,0,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,14,6,0,4,0,0,0,0,3,1,Undefined
2191,"(2607.14, 2167.22)",1,0,0,0,0,0,0,5,1,0,0,0,2,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,1,9,0,0,0,0,0,1,B_cells
2192,"(2608.85, 1992.28)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,Undefined
2193,"(2609.47, 550.72)",0,0,2,0,0,0,0,7,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,B_cells
2194,"(2609.52, 1572.75)",0,0,0,2,0,0,0,1,0,0,2,4,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,9,4,0,0,0,0,0,0,0,1,NK_cells
