,cell,Agbl1,Bank1,Ccl5,Ccr9,Cd79a,Chil3,Cldn5,Col1a2,Col3a1,Ddx60,Dhx58,Gzma,Ifi30,Ifi35,Ifih1,Ifit1,Ifit2,Ifit3,Isg15,Kcnip4,Pkib,Prickle2,Retnlg,Rsad2,S100a8,S100a9,Samhd1,Sftpa1,Sftpb,St8sia6,Stat1,Usp18,Znfx1,unknow,cluster
20201,"(694.56, 1629.26)",7,45,0,1,0,0,1,5,8,7,0,1,3,0,0,0,0,0,3,0,0,4,2,2,0,1,0,15,10,0,4,4,9,13,Epithelial_cells
20202,"(694.60, 1732.81)",2,3,0,0,1,0,3,5,4,7,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,1,1,0,0,1,3,4,4,Fibroblasts
20203,"(694.74, 2317.64)",0,3,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,2,1,0,0,0,3,0,0,0,0,0,1,0,4,1,3,T_cells
20204,"(694.93, 255.34)",1,4,0,1,0,0,0,1,1,6,0,0,0,0,1,0,0,0,0,3,0,1,1,0,0,0,0,0,4,0,4,13,4,1,Undefined
20205,"(695.03, 591.94)",2,10,2,0,5,0,0,3,5,6,0,2,1,0,2,0,0,0,1,7,0,0,0,0,0,0,1,0,5,0,0,7,1,15,NK_cells
20206,"(695.37, 615.96)",0,0,0,0,1,0,1,2,4,5,0,0,1,1,0,0,0,0,0,7,0,1,0,0,0,1,0,0,1,0,0,3,6,1,Macrophages
20207,"(695.53, 1138.58)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,Undefined
20208,"(695.63, 25.16)",9,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16,0,3,B_cells
20209,"(695.74, 109.31)",1,18,1,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,10,0,0,4,0,1,B_cells
20210,"(695.87, 1686.00)",1,1,1,0,5,0,0,3,11,8,0,0,0,0,2,0,0,1,0,5,0,0,1,0,0,0,1,0,0,0,3,7,6,5,Fibroblasts
20211,"(695.90, 2154.89)",2,0,0,0,2,0,1,1,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,1,0,4,Undefined
20212,"(695.98, 989.83)",3,3,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,2,0,0,7,4,0,Macrophages
20213,"(696.10, 2247.19)",0,7,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,1,2,4,0,0,5,11,7,Endothelial_cells
20214,"(696.20, 2303.18)",1,4,4,0,1,0,0,2,2,4,0,0,0,0,1,0,2,0,0,6,0,1,0,1,0,0,0,0,1,0,0,7,6,5,NK_cells
20215,"(696.21, 2233.52)",0,1,2,0,1,0,0,0,6,6,0,0,0,0,1,0,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,8,2,5,Fibroblasts
20216,"(696.34, 2442.13)",10,35,11,2,6,0,5,2,7,15,2,0,0,0,9,1,1,2,4,31,0,6,0,17,2,0,3,11,0,6,1,6,13,44,Macrophages
20217,"(696.36, 813.62)",4,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,1,Macrophages
20218,"(696.46, 2292.05)",2,1,0,1,1,0,0,2,1,5,0,0,0,0,1,0,0,0,0,10,1,0,0,0,0,0,0,0,1,0,3,14,6,5,Macrophages
20219,"(696.49, 538.05)",3,1,0,1,3,0,3,2,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,1,4,5,2,Endothelial_cells
20220,"(696.67, 481.28)",4,7,0,0,2,0,0,5,9,5,0,1,0,0,1,0,0,0,1,4,1,1,2,1,0,0,0,0,5,1,1,11,4,6,Fibroblasts
20221,"(696.78, 1885.55)",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Macrophages
20222,"(696.98, 1981.82)",1,1,0,1,12,0,0,0,6,0,3,0,0,0,1,0,0,0,3,3,1,0,0,24,0,0,0,0,0,0,0,29,0,12,B_cells
20223,"(697.24, 2260.70)",6,3,0,0,2,0,0,0,1,12,0,0,1,0,0,1,0,0,0,1,0,2,1,1,0,0,0,1,1,0,3,9,4,11,Endothelial_cells
20224,"(697.30, 1002.56)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,1,3,Macrophages
20225,"(697.54, 1908.98)",7,3,0,0,3,0,0,1,2,8,0,0,0,0,0,0,0,0,0,6,0,1,0,1,0,0,0,1,0,0,2,4,8,6,Macrophages
20226,"(697.77, 1586.45)",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,10,Undefined
20227,"(697.86, 1806.75)",6,4,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,2,7,5,T_cells
20228,"(697.87, 626.47)",4,3,2,0,2,0,1,1,3,1,0,0,0,0,3,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,5,12,5,NK_cells
20229,"(697.97, 279.25)",0,3,2,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,NK_cells
20230,"(698.03, 1039.96)",1,12,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,2,6,0,0,1,0,3,Endothelial_cells
20231,"(698.32, 954.31)",1,2,2,0,2,0,0,1,2,7,0,0,0,0,0,0,0,0,1,11,0,0,0,2,0,0,0,0,0,0,1,0,1,5,Macrophages
20232,"(698.55, 1782.32)",2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,B_cells
20233,"(698.63, 40.49)",0,5,3,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,1,0,1,0,5,0,1,Fibroblasts
20234,"(698.79, 965.45)",0,5,1,0,0,1,0,1,4,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,5,0,0,0,5,0,0,2,6,0,Neutrophils
20235,"(698.80, 1019.55)",3,4,1,1,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0,2,0,11,1,0,T_cells
20236,"(698.98, 2863.16)",0,0,0,0,0,0,0,2,6,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,10,0,Fibroblasts
20237,"(699.01, 1835.07)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Undefined
20238,"(699.09, 1849.43)",0,6,1,0,2,0,0,1,6,4,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,5,5,Fibroblasts
20239,"(699.42, 1053.77)",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,2,2,B_cells
20240,"(699.50, 1176.26)",5,5,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,2,0,0,8,4,3,Fibroblasts
20241,"(699.60, 2082.58)",0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,4,1,B_cells
20242,"(699.63, 2516.03)",3,10,1,0,1,0,0,0,1,4,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,12,B_cells
20243,"(699.88, 977.36)",0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,1,0,NK_cells
20244,"(7.18, 849.67)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Undefined
20245,"(7.48, 262.19)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Undefined
20246,"(70.19, 837.49)",1,13,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,2,4,0,0,5,0,8,B_cells
20247,"(70.21, 316.06)",1,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,5,0,0,2,0,0,Epithelial_cells
20248,"(70.43, 1107.31)",1,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,2,9,0,0,2,2,8,B_cells
20249,"(70.83, 1582.62)",0,0,0,0,1,0,0,5,3,1,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,2,0,0,3,4,1,Fibroblasts
20250,"(70.85, 1178.83)",3,0,0,0,0,0,1,1,2,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,4,0,Undefined
20251,"(700.02, 1662.64)",1,11,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,1,0,0,13,1,0,1,4,1,Epithelial_cells
20252,"(700.04, 125.41)",10,3,3,1,2,0,4,0,1,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,2,0,0,0,3,2,4,Endothelial_cells
20253,"(700.05, 268.64)",2,0,0,0,1,0,0,4,7,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,1,1,Fibroblasts
20254,"(700.14, 2212.35)",5,4,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,1,2,0,1,0,4,T_cells
20255,"(700.31, 1969.40)",1,1,0,0,4,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,0,1,0,1,0,0,1,0,2,B_cells
20256,"(700.37, 2012.77)",3,28,0,0,0,0,1,1,3,5,0,4,0,0,1,0,0,1,0,2,0,0,0,3,1,0,0,3,7,0,1,2,8,4,NK_cells
20257,"(700.62, 1244.84)",1,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,20,4,2,Fibroblasts
20258,"(700.67, 1151.23)",7,0,0,1,1,0,1,0,0,3,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,3,2,3,Endothelial_cells
20259,"(700.92, 1952.78)",8,6,0,1,4,0,1,0,1,4,0,0,0,0,0,1,0,0,0,4,0,1,0,0,0,0,0,1,0,2,2,2,1,6,T_cells
20260,"(700.98, 1063.19)",2,3,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,3,2,1,B_cells
20261,"(701.52, 1899.91)",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,Undefined
20262,"(701.63, 2136.81)",10,5,0,0,2,0,0,2,1,10,0,1,0,0,4,0,0,0,0,8,0,0,0,2,0,0,0,5,1,2,0,6,0,2,Epithelial_cells
20263,"(701.80, 2640.14)",0,7,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,5,0,0,4,9,4,Undefined
20264,"(701.85, 921.05)",3,10,0,0,2,0,1,2,2,1,0,0,0,0,0,0,0,0,0,2,0,1,1,3,0,0,0,0,7,0,0,0,3,3,B_cells
20265,"(702.10, 886.13)",1,0,1,0,6,0,0,0,1,3,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,3,6,1,B_cells
20266,"(702.11, 874.98)",2,1,0,0,3,0,0,5,2,2,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,1,1,0,0,0,2,4,0,Fibroblasts
20267,"(702.59, 1259.42)",3,1,1,0,0,0,0,7,17,0,0,0,0,0,0,0,0,0,0,3,1,1,4,0,0,0,0,0,0,1,0,9,12,4,Fibroblasts
20268,"(702.81, 2653.04)",0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,3,0,0,1,0,2,0,1,1,1,0,0,4,0,0,9,2,8,Undefined
20269,"(702.83, 1999.37)",9,1,0,1,2,1,1,1,2,3,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,1,1,1,6,3,5,Macrophages
20270,"(702.83, 2111.68)",1,19,1,0,3,1,0,1,0,2,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,2,15,0,0,1,7,1,B_cells
20271,"(703.07, 1081.02)",4,4,0,0,1,0,1,0,3,1,0,0,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,2,3,2,Undefined
20272,"(703.13, 1695.72)",4,3,0,0,1,0,0,1,4,5,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,6,0,0,0,1,4,1,Epithelial_cells
20273,"(703.62, 100.24)",0,3,1,0,3,0,0,0,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,1,0,0,0,1,Undefined
20274,"(703.65, 2063.81)",0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,Fibroblasts
20275,"(703.69, 137.75)",1,3,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,1,0,0,0,4,4,9,Macrophages
20276,"(703.74, 2621.82)",1,1,0,0,9,0,0,1,1,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,1,2,6,0,B_cells
20277,"(703.96, 1875.07)",1,6,0,0,2,0,0,2,1,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,1,1,5,2,B_cells
20278,"(703.97, 2329.68)",3,3,0,1,0,0,5,0,2,2,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,6,4,Endothelial_cells
20279,"(704.03, 2614.13)",2,1,0,2,0,0,0,1,3,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,7,1,3,Fibroblasts
20280,"(704.04, 2121.62)",2,8,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,1,0,1,4,0,0,0,0,0,Undefined
20281,"(704.12, 1222.50)",3,3,4,0,0,0,0,7,14,2,0,2,0,0,0,0,0,0,0,4,0,0,10,3,0,0,0,0,0,0,1,19,8,1,Fibroblasts
20282,"(704.32, 934.37)",0,9,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,12,0,1,2,1,1,Epithelial_cells
20283,"(704.52, 112.86)",4,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,1,0,0,3,5,3,Undefined
20284,"(704.55, 49.64)",1,3,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,4,0,2,Endothelial_cells
20285,"(704.68, 1818.19)",0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,5,0,1,0,0,0,1,5,0,0,3,3,0,Endothelial_cells
20286,"(704.75, 1135.30)",4,3,2,1,4,0,0,0,4,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1,2,0,Macrophages
20287,"(704.89, 548.36)",0,5,0,1,5,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,4,B_cells
20288,"(704.96, 2629.97)",0,12,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,7,0,0,2,3,8,B_cells
20289,"(705.44, 1165.65)",0,15,0,0,0,0,0,1,3,7,0,1,0,0,0,0,0,0,0,8,0,3,2,0,0,0,0,0,5,0,3,4,8,1,B_cells
20290,"(705.46, 2225.11)",6,5,5,0,4,0,4,0,3,4,0,0,1,0,1,0,0,0,0,4,0,0,0,2,0,0,0,1,0,1,1,2,3,6,NK_cells
20291,"(705.52, 1861.05)",1,3,0,0,11,0,0,0,3,8,0,0,0,0,1,0,0,0,0,9,0,0,0,1,0,0,0,1,0,0,1,1,1,1,B_cells
20292,"(705.57, 2236.98)",4,3,2,0,1,0,1,1,4,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3,3,6,1,NK_cells
20293,"(705.61, 2604.71)",0,1,0,0,13,0,0,0,0,4,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3,2,2,8,1,B_cells
20294,"(705.62, 1891.50)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,B_cells
20295,"(705.63, 1748.62)",7,3,0,0,1,0,0,1,4,4,0,0,0,0,0,0,0,0,1,4,0,0,0,1,0,0,0,0,0,0,1,7,7,5,Fibroblasts
20296,"(705.80, 1643.54)",5,15,5,3,1,0,3,1,4,3,0,0,0,0,2,0,0,0,0,7,0,4,3,7,0,1,0,2,3,0,1,9,17,12,NK_cells
20297,"(706.43, 1924.75)",1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,4,B_cells
20298,"(706.60, 741.67)",11,4,2,1,4,0,2,3,7,2,0,0,0,0,0,0,0,0,2,2,0,0,2,2,0,0,0,0,0,0,4,4,0,2,Fibroblasts
20299,"(706.72, 1960.85)",2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1,0,0,0,4,2,0,Undefined
20300,"(706.86, 1628.12)",5,8,0,0,3,0,0,1,6,5,0,1,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,7,0,1,2,0,0,8,Epithelial_cells
20301,"(706.91, 1046.81)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,3,0,2,Macrophages
20302,"(707.05, 275.45)",0,3,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,2,0,0,Fibroblasts
20303,"(707.05, 862.64)",4,1,0,1,0,0,0,2,3,2,0,0,0,0,0,0,0,0,0,5,0,1,1,1,0,0,0,1,2,0,1,3,4,2,Macrophages
20304,"(707.18, 2310.96)",0,1,0,1,2,0,0,4,4,5,0,0,1,0,2,0,0,0,1,6,1,1,1,1,0,0,0,0,0,0,2,5,7,7,Fibroblasts
20305,"(707.26, 907.34)",1,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,2,0,B_cells
20306,"(707.89, 159.76)",2,1,1,0,0,0,0,1,6,3,0,0,0,0,1,0,0,0,0,6,0,0,0,3,0,0,2,0,1,0,1,7,7,3,Undefined
20307,"(708.03, 1941.90)",10,2,0,0,0,0,5,2,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1,3,2,2,Endothelial_cells
20308,"(708.19, 531.32)",2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,4,3,3,Macrophages
20309,"(708.21, 896.99)",3,0,0,1,2,0,2,0,0,3,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,3,3,0,Endothelial_cells
20310,"(708.40, 1719.29)",2,3,0,1,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,3,0,2,1,0,0,0,1,2,0,1,0,5,9,6,Undefined
20311,"(708.68, 2078.72)",1,3,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,1,1,1,Undefined
20312,"(708.87, 732.88)",2,11,2,1,1,0,1,7,5,0,0,0,0,0,0,0,0,0,1,1,0,1,3,1,0,0,0,2,0,0,0,18,2,5,Fibroblasts
20313,"(708.93, 1071.25)",3,1,0,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,Endothelial_cells
20314,"(709.00, 1764.85)",1,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,4,0,0,0,0,1,0,1,5,6,1,B_cells
20315,"(709.15, 1388.71)",9,3,0,0,1,0,0,6,13,3,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,8,2,5,Fibroblasts
20316,"(709.25, 2850.03)",0,0,1,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,2,3,0,0,1,0,0,0,0,0,0,0,4,0,17,1,Fibroblasts
20317,"(709.29, 499.38)",2,16,0,0,4,1,0,2,5,3,0,2,0,0,0,0,0,0,0,4,1,1,0,0,0,3,0,0,12,3,0,2,1,2,T_cells
20318,"(709.32, 1107.76)",0,3,5,1,1,1,0,5,6,8,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,6,6,7,NK_cells
20319,"(709.36, 618.14)",0,1,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,1,3,3,0,B_cells
20320,"(709.52, 89.72)",2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,1,0,0,0,0,3,4,0,Macrophages
20321,"(709.67, 917.17)",1,0,1,1,10,0,4,3,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,2,0,0,1,0,0,1,0,2,1,0,B_cells
20322,"(709.83, 2862.92)",0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,Fibroblasts
20323,"(709.91, 757.64)",3,20,0,0,0,0,1,0,3,5,0,0,0,0,0,0,0,0,0,0,0,3,0,1,6,0,1,4,12,2,2,2,0,4,Neutrophils
20324,"(709.93, 257.92)",0,8,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,3,0,0,8,2,8,Undefined
20325,"(71.03, 2636.03)",1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,B_cells
20326,"(71.52, 2776.26)",0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,B_cells
20327,"(710.01, 1971.98)",0,2,0,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5,0,0,1,1,0,0,0,3,2,1,B_cells
20328,"(710.12, 846.15)",0,2,0,0,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,4,0,5,Macrophages
20329,"(710.26, 540.37)",0,9,0,0,1,0,0,4,2,1,0,1,0,0,0,0,0,0,0,2,0,1,0,2,0,2,0,1,4,0,0,1,1,3,Neutrophils
20330,"(710.35, 1915.87)",4,1,0,0,1,0,1,0,3,5,0,0,0,0,0,1,0,0,0,4,0,0,1,0,0,0,0,1,0,0,2,8,2,0,Macrophages
20331,"(710.42, 1146.74)",12,3,1,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,6,1,0,1,0,0,0,0,1,0,0,0,1,7,7,Macrophages
20332,"(710.42, 1709.70)",0,4,0,0,1,0,0,3,5,4,0,0,1,0,0,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,2,3,1,Fibroblasts
20333,"(710.48, 1306.99)",4,2,0,0,3,0,1,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,6,B_cells
20334,"(710.57, 1691.70)",5,3,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Macrophages
20335,"(710.84, 2197.27)",2,3,1,0,0,0,3,0,4,1,0,0,0,0,1,1,0,0,0,5,0,0,0,0,0,0,0,0,1,0,1,5,4,15,Endothelial_cells
20336,"(711.25, 2838.67)",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,8,3,1,0,0,0,0,0,0,0,3,0,0,3,5,5,Undefined
20337,"(711.28, 603.10)",5,4,1,1,0,0,0,3,8,1,0,0,0,1,0,0,0,0,2,5,0,0,1,1,0,0,0,1,1,0,1,17,3,7,Fibroblasts
20338,"(711.37, 1808.69)",1,14,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,1,1,1,1,1,1,1,6,0,2,6,6,1,B_cells
20339,"(711.52, 1701.64)",0,4,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,Fibroblasts
20340,"(711.72, 1665.09)",1,10,0,0,0,0,0,1,1,1,0,0,0,2,0,0,0,0,0,1,0,1,0,1,0,0,0,1,5,0,0,4,5,2,B_cells
20341,"(712.61, 2295.48)",3,2,1,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,7,4,4,7,Undefined
20342,"(712.73, 117.64)",2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,1,Macrophages
20343,"(713.26, 2632.84)",2,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,2,9,3,Undefined
20344,"(713.53, 1232.48)",1,1,0,0,1,0,0,7,13,1,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,29,3,1,Fibroblasts
20345,"(713.60, 993.48)",0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,1,1,7,0,0,0,0,0,0,0,0,0,0,1,6,2,0,Macrophages
20346,"(713.84, 479.96)",8,7,0,1,0,0,0,2,4,5,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,3,4,0,2,10,1,5,Epithelial_cells
20347,"(714.02, 2036.40)",3,1,0,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,7,12,7,Undefined
20348,"(714.06, 1183.01)",0,2,1,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,1,3,0,0,1,1,0,0,0,0,1,0,0,3,1,2,Fibroblasts
20349,"(714.06, 1678.23)",0,6,0,1,1,1,0,0,2,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,1,2,3,1,0,4,3,1,Undefined
20350,"(714.24, 57.16)",4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,2,0,0,0,0,0,0,2,2,4,3,Macrophages
20351,"(714.30, 1056.10)",0,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,1,2,0,0,3,2,2,Undefined
20352,"(714.30, 797.56)",5,4,0,1,2,0,1,2,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,6,T_cells
20353,"(714.31, 1878.43)",0,11,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,1,5,0,0,1,4,2,B_cells
